Product_Weight,Product_Allocated_Area,Product_MRP,Store_Establishment_Year,Product_Id,Product_Sugar_Content,Product_Type,Store_Id,Store_Size,Store_Location_City_Type,Store_Type
18.29,0.142,146.15,1999,FD7468,Low Sugar,Meat,OUT003,Medium,Tier 1,Departmental Store
10.76,0.017,174.58,2009,FD8497,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
11.25,0.046,191.85,1987,FD4437,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
14.82,0.027,119.5,2009,FD2352,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
10.9,0.029,131.3,2009,FD3546,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
16.31,0.076,192.76,1999,FD6865,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
16.73,0.066,166.21,1987,FD8366,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
13.26,0.037,147.89,2009,FD3649,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.25,0.009,142.24,2009,FD5076,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.33,0.032,159.28,2009,FD6502,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.0,0.041,124.52,2009,NC7999,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
11.63,0.045,139.5,2009,FD2249,reg,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.79,0.144,145.5,2009,FD8286,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.62,0.086,153.14,1987,DR6889,Regular,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1
11.45,0.052,154.54,2009,FD1795,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.83,0.1,134.77,2009,NC1062,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
13.13,0.03,165.99,2009,FD4790,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.74,0.085,145.01,2009,NC7462,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2
10.32,0.024,117.27,1987,FD4480,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
9.16,0.018,95.11,1998,FD5388,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart
16.64,0.015,172.08,1999,FD4410,Regular,Meat,OUT003,Medium,Tier 1,Departmental Store
11.68,0.097,129.87,1998,NC480,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
15.7,0.154,180.84,1987,FD1295,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
12.89,0.059,148.99,2009,DR862,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.13,0.073,136.15,2009,FD5598,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.66,0.055,147.97,2009,FD1896,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
15.62,0.102,200.97,1999,FD1029,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
10.48,0.169,94.81,1998,FD7877,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
15.56,0.03,137.87,2009,FD5270,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.66,0.115,132.52,2009,FD5556,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.19,0.023,199.94,1999,FD967,Low Sugar,Canned,OUT003,Medium,Tier 1,Departmental Store
15.47,0.07,196.0,1987,FD30,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1
14.53,0.14,154.61,1987,FD3596,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
9.14,0.098,117.87,1998,FD8722,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
12.29,0.047,123.19,2009,FD5616,Low Sugar,Breakfast,OUT004,Medium,Tier 2,Supermarket Type2
10.94,0.051,133.62,2009,FD6194,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.93,0.085,174.03,1987,FD6421,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
13.41,0.128,178.88,1999,FD4760,Low Sugar,Canned,OUT003,Medium,Tier 1,Departmental Store
10.31,0.133,114.65,1998,FD4425,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
11.53,0.083,158.53,2009,FD5443,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.62,0.038,125.82,2009,FD7905,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.48,0.066,109.64,2009,FD891,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.24,0.108,161.97,1987,DR2584,Regular,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
8.96,0.023,113.57,1998,DR3008,Regular,Hard Drinks,OUT002,Small,Tier 3,Food Mart
11.69,0.011,135.43,2009,FD8321,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
10.63,0.282,96.15,1998,FD3590,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
13.37,0.161,163.02,2009,NC385,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
10.04,0.162,118.72,1998,FD2747,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
10.62,0.036,195.34,2009,FD8551,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.1,0.035,119.36,2009,FD7075,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
12.54,0.1,217.78,1987,NC6377,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
10.97,0.045,117.36,1987,FD4097,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
10.0,0.006,160.82,2009,FD4121,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.61,0.082,160.36,2009,FD6706,reg,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.58,0.057,119.09,2009,FD8232,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.33,0.061,138.52,2009,NC6169,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
13.26,0.01,180.65,1999,NC8597,No Sugar,Health and Hygiene,OUT003,Medium,Tier 1,Departmental Store
11.96,0.061,148.12,2009,DR5543,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
16.96,0.057,180.06,1999,FD5670,Low Sugar,Canned,OUT003,Medium,Tier 1,Departmental Store
9.83,0.131,92.19,1998,FD5009,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
9.23,0.091,145.85,2009,NC2437,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
9.79,0.043,99.46,1998,NC2129,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
12.37,0.049,94.72,1987,FD6989,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
12.15,0.007,169.98,2009,NC1090,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
12.56,0.038,152.41,2009,FD6673,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.5,0.021,131.1,2009,FD8178,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
16.3,0.013,170.94,1987,NC8224,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
12.76,0.032,82.59,1998,FD742,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
13.35,0.149,150.59,2009,NC1267,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
16.4,0.11,171.86,1987,FD743,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
13.73,0.137,120.67,2009,FD1523,Regular,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.02,0.027,156.98,2009,FD2910,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.18,0.028,156.32,2009,FD4314,Regular,Breads,OUT004,Medium,Tier 2,Supermarket Type2
13.98,0.077,176.77,1999,FD1843,Regular,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
8.43,0.026,137.92,1987,NC1665,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
13.58,0.004,182.35,1999,FD448,Regular,Canned,OUT003,Medium,Tier 1,Departmental Store
14.34,0.064,201.82,1987,FD3229,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
11.61,0.079,101.77,1998,FD6710,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
12.63,0.024,110.06,2009,FD6412,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.54,0.02,115.72,1987,NC5778,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
14.46,0.038,129.92,2009,DR7350,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
15.22,0.015,158.64,1999,FD2255,Regular,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
15.09,0.011,151.69,1987,FD3306,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
13.22,0.292,195.82,1987,NC1160,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
14.32,0.128,149.82,2009,FD1980,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.26,0.08,161.09,2009,FD1986,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
11.91,0.115,121.68,2009,FD4063,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.67,0.079,124.92,2009,FD6705,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
11.93,0.048,174.57,2009,FD5601,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
14.5,0.067,194.8,1987,FD4672,Regular,Canned,OUT001,High,Tier 2,Supermarket Type1
16.7,0.099,131.03,1987,FD6267,Low Sugar,Breads,OUT001,High,Tier 2,Supermarket Type1
8.18,0.073,106.54,1998,FD2159,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
14.23,0.063,190.67,1987,FD662,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1
13.58,0.077,182.08,1999,NC1009,No Sugar,Health and Hygiene,OUT003,Medium,Tier 1,Departmental Store
20.35,0.022,156.56,1999,FD4966,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
12.02,0.041,118.48,2009,FD4524,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.97,0.04,165.45,2009,FD5151,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
9.93,0.041,120.85,1987,FD2100,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
12.22,0.064,151.05,2009,FD827,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.37,0.045,127.97,2009,DR8701,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
13.07,0.036,115.87,2009,NC2809,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
11.65,0.154,157.84,2009,FD1364,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
14.44,0.036,134.53,1999,FD188,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
10.72,0.083,119.55,1987,FD697,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
14.62,0.119,199.73,1987,DR835,Regular,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1
14.34,0.033,148.41,2009,FD4346,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
15.68,0.104,141.98,1987,FD4972,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
12.2,0.084,134.65,2009,FD5518,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
9.67,0.082,104.08,1998,NC4132,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
11.38,0.026,117.21,2009,FD5306,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
13.29,0.124,174.98,1987,NC7951,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
7.63,0.077,128.77,1998,DR3820,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart
13.3,0.009,158.76,2009,FD1518,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
9.81,0.05,156.67,2009,FD7661,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.42,0.021,187.03,1987,FD3738,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
10.97,0.057,163.96,2009,FD852,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.04,0.024,196.19,1987,FD5099,reg,Breads,OUT001,High,Tier 2,Supermarket Type1
10.06,0.031,77.58,1998,FD3048,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
13.67,0.055,125.03,2009,FD6321,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
12.59,0.032,153.59,2009,FD1895,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.43,0.059,73.7,1998,FD2644,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
12.26,0.085,138.07,2009,FD3622,reg,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.57,0.065,128.59,2009,DR1789,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
10.99,0.126,148.23,2009,FD7978,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.59,0.035,96.26,1998,FD8028,Regular,Canned,OUT002,Small,Tier 3,Food Mart
15.44,0.082,220.07,1999,FD2403,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
11.16,0.052,151.76,2009,FD986,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.48,0.142,153.36,2009,NC7236,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
10.02,0.184,89.92,1998,FD5756,reg,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
11.58,0.228,152.36,2009,DR6409,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
10.21,0.096,121.78,1987,FD3588,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
14.83,0.071,167.45,1999,FD6264,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
8.44,0.188,102.17,1987,NC570,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
8.4,0.036,90.7,1998,FD7896,Regular,Dairy,OUT002,Small,Tier 3,Food Mart
12.16,0.21,173.09,2009,NC4385,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
17.18,0.026,217.07,1999,FD6605,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
13.84,0.061,146.78,2009,FD7611,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
14.54,0.048,174.41,1999,FD7390,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
11.36,0.14,152.15,2009,DR5641,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
13.68,0.055,172.37,1999,FD8354,Regular,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
12.4,0.055,112.74,2009,FD3396,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.35,0.023,95.79,1998,DR6480,Regular,Hard Drinks,OUT002,Small,Tier 3,Food Mart
17.24,0.069,224.3,1999,DR7097,Low Sugar,Soft Drinks,OUT003,Medium,Tier 1,Departmental Store
8.18,0.151,103.74,1998,DR8080,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart
9.65,0.027,94.67,1998,FD6659,Low Sugar,Starchy Foods,OUT002,Small,Tier 3,Food Mart
16.54,0.013,220.37,1999,FD821,Regular,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
12.14,0.079,144.92,2009,FD1013,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
11.68,0.12,129.73,2009,FD1079,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.49,0.081,160.35,2009,FD2028,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
13.22,0.122,127.13,2009,FD4783,reg,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
8.63,0.036,129.62,1998,NC6703,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
11.33,0.03,145.97,2009,FD618,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
14.35,0.027,135.3,2009,FD5597,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
10.2,0.08,145.66,2009,FD1988,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.04,0.032,108.88,2009,FD8005,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.29,0.027,150.71,2009,FD2383,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
16.1,0.05,172.97,1987,FD5826,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
10.99,0.022,146.14,2009,DR467,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.28,0.093,100.94,1987,FD7926,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
10.37,0.112,146.48,2009,FD7784,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.92,0.027,131.58,2009,FD4527,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.12,0.113,151.61,2009,NC3054,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
14.33,0.098,194.7,1987,FD409,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1
13.54,0.103,99.24,2009,FD6553,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
17.44,0.034,193.87,1999,NC6915,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
15.49,0.089,156.13,1999,FD7915,Regular,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
21.04,0.04,158.86,1999,FD5491,Regular,Starchy Foods,OUT003,Medium,Tier 1,Departmental Store
12.03,0.02,95.47,1998,NC6113,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
13.58,0.178,117.91,2009,FD4922,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
16.19,0.067,126.46,2009,FD8499,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
5.71,0.031,120.96,1998,FD4308,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
13.69,0.062,155.48,2009,NC5318,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
14.44,0.031,135.2,2009,FD7183,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
16.74,0.1,203.67,1999,FD870,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
10.93,0.083,105.58,1998,NC8099,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
9.01,0.089,96.1,1998,FD3416,Regular,Canned,OUT002,Small,Tier 3,Food Mart
15.01,0.09,145.57,2009,FD8345,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.48,0.021,143.52,2009,FD6347,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.85,0.033,159.07,2009,FD3758,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
14.17,0.082,161.55,1998,FD279,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
11.19,0.043,130.27,2009,FD7526,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
11.12,0.119,102.57,1998,DR4172,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart
13.1,0.03,157.08,2009,FD3208,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.22,0.123,130.98,2009,FD5847,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
13.45,0.029,146.12,2009,FD7512,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
15.39,0.09,154.27,1999,FD4404,Low Sugar,Breads,OUT003,Medium,Tier 1,Departmental Store
13.18,0.14,144.03,2009,FD4631,Regular,Breakfast,OUT004,Medium,Tier 2,Supermarket Type2
16.33,0.089,146.79,1999,FD7493,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
11.39,0.065,178.11,2009,FD348,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.13,0.118,223.61,1999,FD932,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
13.17,0.076,151.4,2009,FD7534,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.5,0.032,149.26,2009,NC4020,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
10.64,0.144,150.91,2009,FD5936,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.54,0.027,186.52,1987,FD5217,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
13.26,0.029,120.55,2009,DR3737,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
15.36,0.044,221.8,1999,FD8049,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
15.95,0.036,176.83,1987,NC7244,No Sugar,Others,OUT001,High,Tier 2,Supermarket Type1
12.36,0.026,98.31,1987,DR6552,Regular,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
5.93,0.03,109.76,1998,FD7889,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
8.92,0.173,142.67,2009,FD6087,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
8.96,0.022,129.98,1998,NC1464,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
12.91,0.044,131.29,2009,FD7444,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
10.73,0.014,153.79,2009,FD283,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.68,0.024,140.13,2009,NC7553,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
11.15,0.116,140.71,2009,FD3560,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.99,0.061,130.04,2009,FD2244,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.35,0.081,162.2,1999,DR3802,Regular,Soft Drinks,OUT003,Medium,Tier 1,Departmental Store
10.09,0.029,88.75,1998,NC3406,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
14.28,0.084,148.82,2009,NC6689,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
11.41,0.054,138.43,2009,NC2379,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
12.15,0.063,155.6,2009,NC4255,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2
15.56,0.036,193.44,1999,FD5846,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
8.81,0.015,142.71,1987,FD4682,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
13.94,0.041,98.97,2009,FD364,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.7,0.128,124.23,2009,NC4312,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.94,0.036,191.07,1987,FD1559,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
11.9,0.067,118.8,2009,FD3502,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.42,0.072,131.2,2009,FD333,Low Sugar,Seafood,OUT004,Medium,Tier 2,Supermarket Type2
12.13,0.072,98.87,1987,DR444,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
10.34,0.12,126.22,2009,NC5129,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
10.3,0.037,154.46,2009,DR121,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
16.33,0.052,196.68,1999,FD1259,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
15.7,0.039,188.25,1999,FD8252,Regular,Meat,OUT003,Medium,Tier 1,Departmental Store
13.35,0.067,108.83,2009,FD7487,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.03,0.098,142.58,2009,FD7253,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
9.19,0.133,119.26,1998,NC7363,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
11.49,0.119,141.28,2009,FD659,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.75,0.122,99.16,1998,FD6990,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
13.17,0.034,122.91,2009,FD4497,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.84,0.109,175.87,1987,FD1135,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
11.22,0.067,125.23,2009,NC6592,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
17.35,0.047,137.15,1999,DR3464,Regular,Soft Drinks,OUT003,Medium,Tier 1,Departmental Store
12.86,0.076,154.49,2009,NC7548,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
13.17,0.035,160.78,2009,FD8420,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.83,0.147,183.62,1987,FD652,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
12.31,0.066,119.26,2009,FD4292,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.32,0.071,149.64,2009,FD2567,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.59,0.126,165.05,2009,FD3979,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
10.4,0.029,123.1,1987,FD1127,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
13.22,0.143,176.83,1998,FD195,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
12.98,0.138,146.5,2009,NC633,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.91,0.103,151.64,2009,DR8083,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
11.52,0.015,141.18,2009,FD6782,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
7.99,0.033,86.79,1987,FD182,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
10.3,0.089,118.94,1987,FD3107,Regular,Starchy Foods,OUT001,High,Tier 2,Supermarket Type1
16.98,0.015,188.74,1999,FD8034,Regular,Starchy Foods,OUT003,Medium,Tier 1,Departmental Store
15.46,0.004,150.48,1987,FD2324,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
13.37,0.144,173.1,1987,FD7288,reg,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
10.85,0.01,144.61,2009,DR2009,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
14.11,0.078,131.65,2009,FD308,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
