Product_Weight,Product_Allocated_Area,Product_MRP,Store_Establishment_Year,Product_Id,Product_Sugar_Content,Product_Type,Store_Id,Store_Size,Store_Location_City_Type,Store_Type
12.95,0.162,157.08,2009,FD7963,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
15.62,0.164,133.28,2009,FD7423,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.92,0.035,96.86,1998,FD5607,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
12.98,0.211,118.77,2009,NC6033,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
14.34,0.03,147.15,2009,FD8169,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.62,0.015,171.2,1999,FD1977,Low Sugar,Meat,OUT003,Medium,Tier 1,Departmental Store
12.14,0.027,140.48,2009,FD2671,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.89,0.061,134.16,2009,FD1796,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.1,0.026,95.96,2009,FD4062,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
14.57,0.077,145.88,2009,FD5057,Regular,Seafood,OUT004,Medium,Tier 2,Supermarket Type2
13.38,0.018,138.23,2009,FD5681,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.7,0.185,199.75,1987,FD222,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1
12.06,0.082,141.87,2009,FD8081,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.0,0.173,126.72,2009,FD8707,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.55,0.08,148.43,2009,FD700,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
16.75,0.027,211.71,1999,FD7154,Low Sugar,Breakfast,OUT003,Medium,Tier 1,Departmental Store
8.25,0.01,151.69,2009,FD6998,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
13.53,0.057,128.73,2009,FD7202,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
16.65,0.089,190.63,1999,FD982,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
16.09,0.141,182.79,1999,FD5354,Regular,Canned,OUT003,Medium,Tier 1,Departmental Store
14.09,0.074,179.77,1999,FD7425,Low Sugar,Breads,OUT003,Medium,Tier 1,Departmental Store
12.66,0.027,117.08,2009,FD6114,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.47,0.089,102.13,1999,FD561,Regular,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
12.39,0.076,184.01,1987,FD1140,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
15.98,0.016,176.26,1987,FD7965,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
12.03,0.044,126.03,2009,FD3997,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.25,0.064,93.78,1998,FD6591,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
11.67,0.098,139.09,2009,FD6789,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.62,0.056,164.29,1999,FD976,Regular,Canned,OUT003,Medium,Tier 1,Departmental Store
13.81,0.017,164.81,1987,FD5949,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
12.6,0.087,145.18,2009,NC4552,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
9.6,0.041,164.6,2009,NC4199,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
12.06,0.165,101.07,1987,NC3271,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
12.88,0.148,121.06,2009,FD5578,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.68,0.014,164.7,1999,FD8611,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
10.89,0.061,84.31,1998,FD4708,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
7.27,0.011,104.5,1998,FD2781,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
14.51,0.14,171.24,1999,FD7787,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
11.72,0.101,116.19,2009,FD2489,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.4,0.116,151.96,2009,NC6401,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
11.05,0.076,164.46,2009,FD3448,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
8.26,0.042,94.14,1998,FD1304,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
14.63,0.045,128.34,2009,NC5983,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
15.67,0.078,144.64,1987,DR1389,Low Sugar,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1
13.65,0.011,159.29,2009,FD6828,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
12.7,0.021,153.44,2009,FD3264,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.55,0.07,113.13,1998,FD734,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
12.17,0.045,156.69,2009,NC4324,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
12.68,0.058,74.35,1998,FD4129,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
15.15,0.019,145.79,2009,FD7432,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
13.41,0.02,163.29,2009,NC2325,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
9.98,0.092,135.0,2009,FD1662,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
6.85,0.098,112.86,1998,FD5128,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
9.76,0.044,118.38,1998,DR128,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart
12.84,0.052,177.88,1987,FD5626,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
12.01,0.099,119.46,2009,FD937,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.92,0.137,106.24,2009,DR4858,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
11.7,0.185,124.5,2009,FD2708,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.66,0.031,71.59,1998,FD7072,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
12.65,0.145,134.69,2009,NC1023,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
18.94,0.128,194.74,1999,DR977,Low Sugar,Soft Drinks,OUT003,Medium,Tier 1,Departmental Store
18.31,0.071,175.55,1999,FD2958,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
10.38,0.095,131.93,2009,FD1991,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.35,0.015,152.86,2009,FD7485,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
15.96,0.016,136.4,2009,FD1468,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
11.11,0.02,163.11,2009,DR3289,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.46,0.085,187.7,1999,DR23,Low Sugar,Soft Drinks,OUT003,Medium,Tier 1,Departmental Store
13.1,0.142,194.13,1987,NC4500,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
12.83,0.09,166.31,2009,DR6007,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
14.57,0.021,158.74,1987,FD3068,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
12.52,0.026,155.11,2009,FD6362,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
17.11,0.163,130.49,1987,FD2362,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
11.64,0.029,182.5,2009,FD198,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.21,0.061,144.53,2009,DR4692,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
14.84,0.068,179.73,1987,FD4517,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
10.89,0.02,100.18,1998,FD4406,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
9.79,0.027,175.9,2009,NC8361,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
13.02,0.033,174.11,1987,FD2521,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
13.49,0.089,153.55,2009,FD1727,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
12.95,0.112,118.32,2009,FD473,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.37,0.066,167.02,1987,DR165,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
14.7,0.077,212.65,1999,DR911,Regular,Hard Drinks,OUT003,Medium,Tier 1,Departmental Store
15.58,0.103,197.53,1999,FD2133,Low Sugar,Canned,OUT003,Medium,Tier 1,Departmental Store
13.99,0.029,194.61,1987,FD8683,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
18.95,0.015,222.53,1999,FD2602,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
11.96,0.078,172.14,2009,NC4227,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
16.01,0.053,156.07,1999,FD2270,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
14.47,0.155,140.23,2009,FD2052,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.1,0.17,193.93,1998,DR397,Low Sugar,Hard Drinks,OUT002,Small,Tier 3,Food Mart
14.58,0.04,152.5,1987,FD5909,Regular,Starchy Foods,OUT001,High,Tier 2,Supermarket Type1
12.3,0.018,135.69,2009,FD7251,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.28,0.135,113.83,1998,FD3970,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
11.07,0.058,147.38,2009,FD5720,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
12.58,0.093,159.98,2009,FD3639,reg,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.52,0.079,163.24,2009,FD5494,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.36,0.029,182.54,1987,FD3207,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
11.39,0.067,115.79,2009,FD5785,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.84,0.011,101.99,2009,FD4483,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.79,0.036,146.22,2009,FD2927,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
14.43,0.038,150.27,2009,FD3477,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.07,0.015,145.3,2009,FD3658,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.72,0.067,175.44,1987,NC5080,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
7.55,0.052,98.17,1998,NC1446,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
10.74,0.126,149.78,2009,FD4177,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.03,0.104,168.73,2009,FD7595,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
11.86,0.025,113.84,2009,FD3196,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.84,0.045,202.23,1987,FD1736,Regular,Starchy Foods,OUT001,High,Tier 2,Supermarket Type1
9.64,0.076,170.36,2009,FD7312,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
7.98,0.042,122.15,1998,FD1904,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
14.6,0.112,173.31,1999,FD7259,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
10.77,0.12,99.48,1998,FD6529,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
14.23,0.191,167.6,1999,NC3849,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
12.78,0.035,89.61,1987,FD5577,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
10.21,0.013,107.51,1998,FD7669,Regular,Dairy,OUT002,Small,Tier 3,Food Mart
13.07,0.126,148.88,2009,NC8525,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
12.91,0.035,140.6,2009,FD6537,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.11,0.091,170.34,2009,FD806,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.27,0.086,198.91,1987,FD1863,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
13.51,0.04,161.85,2009,FD6580,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
10.28,0.069,130.75,2009,FD3987,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
10.39,0.041,128.16,2009,NC5310,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
11.03,0.274,157.22,2009,FD6661,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
13.61,0.033,117.34,2009,FD1811,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
10.15,0.014,59.96,1998,NC4151,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
11.6,0.034,113.54,2009,FD6971,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
16.65,0.026,188.74,1999,FD5730,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
9.93,0.045,124.12,1987,FD2413,Low Sugar,Starchy Foods,OUT001,High,Tier 2,Supermarket Type1
9.72,0.114,146.37,2009,FD8300,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
14.59,0.105,159.67,1998,FD384,Regular,Baking Goods,OUT002,Small,Tier 3,Food Mart
12.98,0.04,183.24,1999,NC7329,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
14.73,0.027,156.1,1987,DR5524,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
10.49,0.027,138.04,2009,FD4000,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
14.71,0.034,140.78,2009,DR4578,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
14.13,0.032,162.07,1987,FD5434,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
11.15,0.096,76.14,1987,FD340,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
11.55,0.059,130.07,2009,DR1805,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
7.86,0.027,110.26,1998,FD2845,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
11.89,0.072,159.91,2009,NC615,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
9.54,0.144,136.84,2009,DR7461,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
10.86,0.05,137.11,2009,FD8205,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.69,0.025,128.45,2009,FD6900,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
14.71,0.016,154.94,1987,FD4302,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
12.95,0.076,155.55,2009,FD5131,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
12.59,0.031,184.38,1999,FD8257,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
14.74,0.067,142.5,2009,NC4204,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.39,0.112,156.21,2009,NC2034,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
10.32,0.053,123.72,1987,FD6832,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
15.09,0.077,131.45,2009,FD2064,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.56,0.017,161.04,2009,FD5390,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
10.25,0.17,135.07,2009,FD7726,Low Sugar,Seafood,OUT004,Medium,Tier 2,Supermarket Type2
14.69,0.031,151.12,2009,FD7551,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
13.38,0.038,142.12,2009,FD5870,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.92,0.086,174.86,1987,NC8317,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
14.93,0.118,171.78,1999,FD3137,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
12.21,0.034,133.22,2009,FD5478,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
14.61,0.016,141.97,2009,FD5844,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
13.45,0.076,145.41,2009,DR8075,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
16.01,0.104,237.33,1999,NC2594,No Sugar,Health and Hygiene,OUT003,Medium,Tier 1,Departmental Store
12.31,0.049,84.27,1998,FD4573,Low Sugar,Canned,OUT002,Small,Tier 3,Food Mart
15.87,0.08,167.92,1987,NC1080,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
13.76,0.064,189.07,1987,FD7377,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
15.22,0.049,189.82,1987,FD7771,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
12.57,0.189,217.09,1987,FD5957,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
11.81,0.058,111.58,2009,FD6966,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
13.7,0.119,175.92,1999,FD5091,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
13.07,0.014,146.04,2009,FD2838,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.98,0.021,159.73,1999,FD5335,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
14.56,0.105,180.21,1987,FD4281,reg,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
12.95,0.141,148.36,2009,NC4659,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.2,0.019,194.9,1987,NC2257,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
12.11,0.079,132.74,2009,NC2661,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
14.47,0.049,170.25,1999,FD7311,Low Sugar,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
15.51,0.054,165.39,1999,DR8514,Low Sugar,Hard Drinks,OUT003,Medium,Tier 1,Departmental Store
14.25,0.055,190.69,1987,FD7750,Low Sugar,Seafood,OUT001,High,Tier 2,Supermarket Type1
10.2,0.115,127.73,2009,FD8007,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.88,0.058,226.59,1987,FD1698,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
13.19,0.062,160.97,2009,FD7606,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
12.49,0.171,142.49,2009,FD2245,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.1,0.031,164.26,2009,FD2072,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
8.01,0.138,97.48,1998,FD1712,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
13.33,0.048,173.82,1987,FD5780,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
15.22,0.098,172.71,1987,FD1914,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
16.47,0.126,141.35,1987,FD8287,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
12.57,0.025,110.3,2009,NC2729,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
17.65,0.072,173.66,1999,FD6720,Regular,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
12.54,0.077,135.28,2009,FD2406,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.37,0.067,145.37,2009,FD5799,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
13.75,0.161,196.25,1987,NC5154,No Sugar,Others,OUT001,High,Tier 2,Supermarket Type1
13.1,0.068,152.97,2009,NC7936,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
15.01,0.095,199.05,1999,FD5526,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
13.18,0.104,156.22,2009,FD8557,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.87,0.093,185.03,1999,FD1255,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
13.21,0.026,120.97,2009,FD6744,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.93,0.055,149.27,2009,NC7625,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
12.27,0.061,134.88,2009,FD3437,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
15.27,0.125,136.16,1998,NC383,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
11.77,0.057,132.2,2009,FD1658,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
14.92,0.108,175.43,1987,FD8220,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
11.23,0.066,115.7,1987,NC7848,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
19.0,0.026,202.27,1999,FD7246,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
12.51,0.039,160.5,2009,NC8246,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
11.24,0.026,150.93,2009,FD8477,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.1,0.031,122.32,2009,FD7456,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
16.64,0.12,194.21,1999,FD4636,Regular,Breakfast,OUT003,Medium,Tier 1,Departmental Store
12.67,0.074,139.06,2009,FD6794,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.96,0.057,190.61,1987,FD5452,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
19.61,0.168,236.83,1999,FD4152,Regular,Canned,OUT003,Medium,Tier 1,Departmental Store
13.27,0.028,131.42,2009,FD8162,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.29,0.047,72.58,1998,FD1821,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart
13.75,0.025,198.23,1987,FD8093,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
14.51,0.055,139.9,2009,FD753,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
9.39,0.12,77.7,1998,FD1631,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
15.34,0.007,193.67,1999,FD4317,Regular,Starchy Foods,OUT003,Medium,Tier 1,Departmental Store
10.49,0.096,131.73,2009,FD2287,Regular,Seafood,OUT004,Medium,Tier 2,Supermarket Type2
14.32,0.058,156.33,1987,FD6495,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
8.91,0.108,113.78,1998,FD1219,Low Sugar,Canned,OUT002,Small,Tier 3,Food Mart
11.16,0.042,89.14,1998,DR8186,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart
16.04,0.028,171.28,1987,FD8434,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
13.55,0.021,133.29,2009,FD7847,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
10.18,0.021,112.92,1998,FD5316,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
17.18,0.092,202.99,1999,FD2414,Regular,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
14.34,0.043,192.42,1987,FD6839,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
11.69,0.025,101.1,1998,FD4967,Regular,Baking Goods,OUT002,Small,Tier 3,Food Mart
9.99,0.042,171.44,2009,DR447,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
9.96,0.118,120.32,1998,NC4590,No Sugar,Others,OUT002,Small,Tier 3,Food Mart
10.15,0.087,92.32,1998,FD5967,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
11.87,0.04,112.01,2009,FD4501,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
19.13,0.018,166.57,1999,FD2817,Low Sugar,Meat,OUT003,Medium,Tier 1,Departmental Store
10.72,0.025,104.39,1998,FD1116,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
12.37,0.154,107.55,2009,NC527,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
10.36,0.03,144.25,2009,FD4240,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.63,0.054,178.27,1987,DR3835,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
13.21,0.097,144.52,2009,NC4171,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
12.05,0.046,124.5,2009,NC6145,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
15.01,0.032,181.13,1987,NC7758,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
14.37,0.113,181.98,1987,DR6457,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
13.06,0.074,160.34,2009,FD4203,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.1,0.106,203.7,1987,NC687,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
11.35,0.036,148.33,2009,FD8379,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.57,0.023,150.93,2009,FD4654,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.27,0.069,195.27,1999,FD5174,Low Sugar,Breakfast,OUT003,Medium,Tier 1,Departmental Store
13.32,0.03,160.84,2009,FD7801,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.83,0.056,122.78,2009,FD6781,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
14.13,0.15,210.3,1999,FD8458,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
12.99,0.112,114.51,2009,NC661,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2
16.28,0.079,166.18,1987,FD6359,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
10.5,0.027,105.15,1998,FD4074,Low Sugar,Breads,OUT002,Small,Tier 3,Food Mart
15.28,0.025,117.06,2009,NC2960,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
11.12,0.024,168.69,2009,FD2293,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
9.53,0.017,124.97,1998,FD2649,Regular,Frozen Foods,OUT002,Small,Tier 3,Food Mart
